"","spp","N registros sujos","N de registros limpos","Classe","Ordem","Família","Gênero","Ameaçadas","Monitora","Especial","Nome_científico"
"1003","Lophornis_magnificus",1,0,"Aves","Apodiformes","Trochilidae","Lophornis",NA,NA,"0","Lophornis magnificus (Vieillot, 1817)"
"1004","Lophotriccus_vitiosus",6,0,"Aves","Passeriformes","Rhynchocyclidae","Lophotriccus",NA,NA,"0","Lophotriccus vitiosus"
"1005","Lutreolina_crassicaudata",2,0,"Mammalia","Didelphimorphia","Didelphidae","Lutreolina",NA,NA,"0","Lutreolina crassicaudata (Desmarest, 1804)"
"1006","Lysapsus_bolivianus",7,0,"Amphibia","Anura","Hylidae","Lysapsus",NA,NA,"0","Lysapsus bolivianus Gallardo, 1961"
"1007","Lysapsus_laevis",4,0,"Amphibia","Anura","Hylidae","Lysapsus",NA,NA,"0","Lysapsus laevis Parker, 1935"
"1008","Machaeropterus_pyrocephalus",1,0,"Aves","Passeriformes","Pipridae","Machaeropterus",NA,NA,"0","Machaeropterus pyrocephalus"
"1009","Macroagelaius_imthurni",2,0,"Aves","Passeriformes","Icteridae","Macroagelaius",NA,NA,"0","Macroagelaius imthurni"
"1010","Macronectes_giganteus",1,0,"Aves","Procellariiformes","Procellariidae","Macronectes",NA,NA,"0","Macronectes giganteus (Gmelin, 1789)"
"1011","Macronectes_halli",1,0,"Aves","Procellariiformes","Procellariidae","Macronectes",NA,NA,"0","Macronectes halli Mathews, 1912"
"1012","Macrothemis_brevidens",3,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis brevidens Belle, 1983"
"1013","Macrothemis_capitata",1,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis capitata Calvert, 1909"
"1014","Macrothemis_declivata",5,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis declivata Calvert, 1909"
"1015","Macrothemis_extensa",1,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis extensa Ris, 1913"
"1016","Macrothemis_flavescens",5,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis flavescens (Kirby, 1897)"
"1017","Macrothemis_hosanai",3,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis hosanai Santos, 1967"
"1018","Macrothemis_idalia",3,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis idalia Ris, 1919"
"1019","Macrothemis_inacuta",1,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis inacuta Calvert, 1898"
"1020","Macrothemis_lauriana",1,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis lauriana Ris, 1913"
"1021","Macrothemis_lutea",1,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis lutea Calvert, 1909"
"1022","Macrothemis_newtoni",1,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis newtoni Costa, 1990"
"1023","Macrothemis_pseudimitans",2,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis pseudimitans Calvert, 1898"
"1024","Macrothemis_rupicola",2,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis rupicola RÃ¡cenis, 1957"
"1025","Macrothemis_taurepan",1,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis taurepan De Marmels, 2008"
"1026","Macrothemis_tenuis",5,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis tenuis Hagen, 1868"
"1027","Macrothemis_tessellata",5,0,"Insecta","Odonata","Libellulidae","Macrothemis",NA,NA,"0","Macrothemis tessellata (Burmeister, 1839)"
"1028","Magneuptychia_flavofascia",3,0,"Insecta","Lepidoptera","Nymphalidae","Magneuptychia",NA,NA,"0","Magneuptychia flavofascia T. Zacca & R. Siewert; 2014"
"1029","Makalata_didelphoides",6,0,"Mammalia","Rodentia","Echimyidae","Makalata",NA,NA,"0","Makalata didelphoides (Desmarest, 1817)"
"1030","Makalata_macrura",6,0,"Mammalia","Rodentia","Echimyidae","Makalata",NA,NA,"0","Makalata macrura (Wagner, 1842)"
"1031","Marmosa_murina",5,0,"Mammalia","Didelphimorphia","Didelphidae","Marmosa",NA,NA,"0","Marmosa murina (Linnaeus, 1758)"
"1032","Marmosa_paraguayana",5,0,"Mammalia","Didelphimorphia","Didelphidae","Marmosa",NA,NA,"0","Marmosa paraguayana (Tate, 1931)"
"1033","Marmosops_noctivagus",1,0,"Mammalia","Didelphimorphia","Didelphidae","Marmosops",NA,NA,"0","Marmosops noctivagus (Tschudi, 1845)"
"1034","Marmosops_ocellatus",1,0,"Mammalia","Didelphimorphia","Didelphidae","Marmosops",NA,NA,"0","Marmosops ocellatus (Tate, 1931)"
"1035","Marmosops_parvidens",3,0,"Mammalia","Didelphimorphia","Didelphidae","Marmosops",NA,NA,"0","Marmosops parvidens (Tate, 1931)"
"1036","Marmosops_paulensis",4,0,"Mammalia","Didelphimorphia","Didelphidae","Marmosops",1,0,"Ame","Marmosops paulensis (Tate, 1931)"
"1037","Marmosops_pinheiroi",3,0,"Mammalia","Didelphimorphia","Didelphidae","Marmosops",NA,NA,"0","Marmosops pinheiroi (Pine, 1981)"
"1038","Marpesia_berania",5,0,"Insecta","Lepidoptera","Nymphalidae","Marpesia",NA,NA,"0","Marpesia berania"
"1039","Marpesia_egina",3,0,"Insecta","Lepidoptera","Nymphalidae","Marpesia",NA,NA,"0","Marpesia egina (H. Bates, 1865)"
"1040","Marpesia_themistocles",9,0,"Insecta","Lepidoptera","Nymphalidae","Marpesia",NA,NA,"0","Marpesia themistocles"
"1041","Marpesia_zerynthia",9,0,"Insecta","Lepidoptera","Nymphalidae","Marpesia",NA,NA,"0","Marpesia zerynthia"
"1042","Mecistogaster_asticta",5,0,"Insecta","Odonata","Pseudostigmatidae","Mecistogaster",NA,NA,"0","Mecistogaster asticta Selys, 1860"
"1043","Mecistogaster_jocaste",1,0,"Insecta","Odonata","Pseudostigmatidae","Mecistogaster",NA,NA,"0","Mecistogaster jocaste Hagen, 1869"
"1044","Megaelosia_bocainensis",3,0,"Amphibia","Anura","Hylodidae","Megaelosia",NA,NA,"0","Megaelosia bocainensis Giaretta, Bokermann & Haddad, 1993"
"1045","Megaelosia_boticariana",5,0,"Amphibia","Anura","Hylodidae","Megaelosia",NA,NA,"0","Megaelosia boticariana Giaretta & Aguiar, 1998"
"1046","Megaelosia_goeldii",9,0,"Amphibia","Anura","Hylodidae","Megaelosia",NA,NA,"0","Megaelosia goeldii (Baumann, 1912)"
"1047","Megaelosia_jordanensis",1,0,"Amphibia","Anura","Hylodidae","Megaelosia",NA,NA,"0","Megaelosia jordanensis (Heyer, 1983)"
"1048","Megaelosia_lutzae",1,0,"Amphibia","Anura","Hylodidae","Megaelosia",NA,NA,"0","Megaelosia lutzae Izecksohn & GouvÃªa, 1985"
"1049","Megaelosia_massarti",6,0,"Amphibia","Anura","Hylodidae","Megaelosia",NA,NA,"0","Megaelosia massarti (Witte, 1930)"
"1050","Megaptera_novaeangliae",4,0,"Mammalia","Cetacea","Balaenopteridae","Megaptera",NA,NA,"0","Megaptera novaeangliae (Borowski, 1781)"
"1051","Megascops_sanctaecatarinae",4,0,"Aves","Strigiformes","Strigidae","Megascops",NA,NA,"0","Megascops sanctaecatarinae"
"1052","Melanerpes_flavifrons",2,0,"Aves","Piciformes","Picidae","Melanerpes",NA,NA,"0","Melanerpes flavifrons"
"1053","Melanocacus_mungo",1,0,"Insecta","Odonata","Gomphidae","Melanocacus",NA,NA,"0","Melanocacus mungo Needham, 1940"
"1054","Melanopareia_torquata",2,0,"Aves","Passeriformes","Rhinocryptidae","Melanopareia",NA,NA,"0","Melanopareia torquata"
"1055","Melanophryniscus_admirabilis",8,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",1,0,"Ame","Melanophryniscus admirabilis Di Bernardo, Maneyro & Grillo, 2006"
"1056","Melanophryniscus_alipioi",4,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",NA,NA,"0","Melanophryniscus alipioi Langone, Segalla, Bornschein & de SÃ¡, 2008"
"1057","Melanophryniscus_biancae",3,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",1,0,"Ame","Melanophryniscus biancae Bornschein, Baldo, Pie, Firkowski, Ribeiro & CorrÃªa, 2015"
"1058","Melanophryniscus_cambaraensis",8,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",1,0,"Ame","Melanophryniscus cambaraensis Braun & Braun, 1979"
"1059","Melanophryniscus_klappenbachi",4,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",1,0,"Ame","Melanophryniscus klappenbachi Prigioni & Langone, 2000"
"1060","Melanophryniscus_milanoi",5,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",NA,NA,"0","Melanophryniscus milanoi Baldo, Bornschein, Pie, Firkowski, Ribeiro & Belmonte-Lopes, 2015"
"1061","Melanophryniscus_moreirae",6,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",NA,NA,"0","Melanophryniscus moreirae (Miranda-Ribeiro, 1920)"
"1062","Melanophryniscus_peritus",1,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",NA,NA,"0","Melanophryniscus peritus Caramashi & Cruz, 2011"
"1063","Melanophryniscus_setiba",2,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",1,0,"Ame","Melanophryniscus setiba Peloso, Faivovich, Grant, Gasparini & Haddad, 2012"
"1064","Melanophryniscus_vilavelhensis",5,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",NA,NA,"0","Melanophryniscus vilavelhensis Steinbach-Padilha, 2008"
"1065","Melanophryniscus_xanthostomus",5,0,"Amphibia","Anura","Bufonidae","Melanophryniscus",NA,NA,"0","Melanophryniscus xanthostomus Baldo, Bornschein, Pie, Ribeiro, Firkowski & Morato, 2015"
"1066","Melinaea_ethra",6,0,"Insecta","Lepidoptera","Nymphalidae","Melinaea",NA,NA,"0","Melinaea ethra"
"1067","Melinaea_marsaeus",7,0,"Insecta","Lepidoptera","Nymphalidae","Melinaea",NA,NA,"0","Melinaea marsaeus"
"1068","Melinaea_menophilus",1,0,"Insecta","Lepidoptera","Nymphalidae","Melinaea",NA,NA,"0","Melinaea menophilus"
"1069","Melinaea_mnasias",4,0,"Insecta","Lepidoptera","Nymphalidae","Melinaea",NA,NA,"0","Melinaea mnasias lucifer H. Bates, 1862"
"1070","Melinaea_mneme",3,0,"Insecta","Lepidoptera","Nymphalidae","Melinaea",NA,NA,"0","Melinaea mneme"
"1071","Melinaea_satevis",5,0,"Insecta","Lepidoptera","Nymphalidae","Melinaea",NA,NA,"0","Melinaea satevis (Hewitson, 1860)"
"1072","Memphis_anna",6,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis anna"
"1073","Memphis_arginussa",8,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis arginussa"
"1074","Memphis_basilia",7,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis basilia"
"1075","Memphis_grandis",3,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis grandis"
"1076","Memphis_hirta",9,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis hirta"
"1077","Memphis_laertes",5,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis laertes"
"1078","Memphis_lemnos",4,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis lemnos"
"1079","Memphis_mora",4,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis mora mora"
"1080","Memphis_phantes",7,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis phantes"
"1081","Memphis_pithyusa",2,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis pithyusa"
"1082","Memphis_polyxo",8,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis polyxo"
"1083","Memphis_praxias",6,0,"Insecta","Lepidoptera","Nymphalidae","Memphis",NA,NA,"0","Memphis praxias oblita"
"1084","Mesembrinibis_cayennensis",2,0,"Aves","Pelecaniformes","Threskiornithidae","Mesembrinibis",NA,NA,"0","Mesembrinibis cayennensis"
"1085","Mesoleptobasis_acuminata",2,0,"Insecta","Odonata","Coenagrionidae","Mesoleptobasis",NA,NA,"0","Mesoleptobasis acuminata Santos, 1961"
"1086","Mesoleptobasis_cantralli",3,0,"Insecta","Odonata","Coenagrionidae","Mesoleptobasis",NA,NA,"0","Mesoleptobasis cantralli Santos, 1961"
"1087","Mesoleptobasis_incus",7,0,"Insecta","Odonata","Coenagrionidae","Mesoleptobasis",NA,NA,"0","Mesoleptobasis incus SjÃ¶stedt, 1918"
"1088","Mesomys_hispidus",1,0,"Mammalia","Rodentia","Echimyidae","Mesomys",NA,NA,"0","Mesomys hispidus (Desmarest, 1817)"
"1089","Mestra_dorcas",3,0,"Insecta","Lepidoptera","Nymphalidae","Mestra",NA,NA,"0","Mestra dorcas (Fabricius, 1775)"
"1090","Metaleptobasis_bicornis",2,0,"Insecta","Odonata","Coenagrionidae","Metaleptobasis",NA,NA,"0","Metaleptobasis bicornis (Selys, 1877)"
"1091","Metaleptobasis_brysonima",1,0,"Insecta","Odonata","Coenagrionidae","Metaleptobasis",NA,NA,"0","Metaleptobasis brysonima Williamson, 1915"
"1092","Metaleptobasis_quadricornis",1,0,"Insecta","Odonata","Coenagrionidae","Metaleptobasis",NA,NA,"0","Metaleptobasis quadricornis Sellys, 1877"
"1093","Methona_curvifascia",4,0,"Insecta","Lepidoptera","Nymphalidae","Methona",NA,NA,"0","Methona curvifascia"
"1094","Methona_grandior",3,0,"Insecta","Lepidoptera","Nymphalidae","Methona",NA,NA,"0","Methona grandior grandior"
"1095","Methona_megisto",2,0,"Insecta","Lepidoptera","Nymphalidae","Methona",NA,NA,"0","Methona megisto C. Felder & R. Felder, 1860"
"1096","Methona_singularis",6,0,"Insecta","Lepidoptera","Nymphalidae","Methona",NA,NA,"0","Methona singularis"
"1097","Mico_acariensis",4,0,"Mammalia","Primates","Callitrichidae","Mico",0,1,"Mon","Mico acariensis (M. van Roosmalen, T. van Roosmalen, R.A. Mittermeier & Rylands, 2000)"
"1098","Mico_chrysoleucos",8,0,"Mammalia","Primates","Callitrichidae","Mico",NA,NA,"0","Mico chrysoleucos (Gray, 1842)"
"1099","Mico_intermedius",8,0,"Mammalia","Primates","Callitrichidae","Mico",0,1,"Mon","Mico intermedius (Hershkovitz, 1977)"
"1100","Mico_nigriceps",9,0,"Mammalia","Primates","Callitrichidae","Mico",0,1,"Mon","Mico nigriceps (Ferrari & Lopes, 1992)"
"1101","Mico_saterei",9,0,"Mammalia","Primates","Callitrichidae","Mico",0,1,"Mon","Mico saterei (Silva Jr. & Noronha, 1998)"
"1102","Micrathyria_aequalis",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria aequalis Hagen, 1861"
"1103","Micrathyria_athenais",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria athenais Calvert, 1909"
"1104","Micrathyria_borgmeieri",5,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria borgmeieri Santos, 1947"
"1105","Micrathyria_coropinae",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria coropinae Geijskes, 1963"
"1106","Micrathyria_debilis",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria debilis Hagen, 1861"
"1107","Micrathyria_dido",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria dido Ris, 1911"
"1108","Micrathyria_divergens",4,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria divergens Westfall, 1992"
"1109","Micrathyria_dunklei",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria dunklei Westfall, 1992"
"1110","Micrathyria_hippolyte",3,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria hippolyte Ris, 1911"
"1111","Micrathyria_kleerekoperi",4,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria kleerekoperi Calvert, 1946"
"1112","Micrathyria_laevigata",4,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria laevigata Calvert, 1909"
"1113","Micrathyria_mengeri",5,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria mengeri Ris, 1919"
"1114","Micrathyria_occipita",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria occipita Westfall, 1992"
"1115","Micrathyria_pseudhypodidyma",4,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria pseudhypodidyma Costa, LourenÃ§o & Viera, 2002"
"1116","Micrathyria_romani",7,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria romani SjÃ¶stedt, 1918"
"1117","Micrathyria_venezuelae",1,0,"Insecta","Odonata","Libellulidae","Micrathyria",NA,NA,"0","Micrathyria venezuelae De Marmels, 1989"
"1118","Microbates_collaris",6,0,"Aves","Passeriformes","Certhiidae","Microbates",NA,NA,"0","Microbates collaris"
"1119","Microcaecilia_butantan",1,0,"Amphibia","Gymnophiona","Siphonopidae","Microcaecilia",NA,NA,"0","Microcaecilia butantan Wilkinson, Antoniazzi & Jared, 2015"
"1120","Microcaecilia_marvaleewakeae",5,0,"Amphibia","Gymnophiona","Siphonopidae","Microcaecilia",NA,NA,"0","Microcaecilia marvaleewakeae Maciel & Hoogmoed, 2013"
"1121","Microcaecilia_rochai",3,0,"Amphibia","Gymnophiona","Siphonopidae","Microcaecilia",NA,NA,"0","Microcaecilia rochai Maciel & Hoogmoed, 2011"
"1122","Microcaecilia_taylori",7,0,"Amphibia","Gymnophiona","Siphonopidae","Microcaecilia",NA,NA,"0","Microcaecilia taylori Nussbaum & Hoogmoed, 1979"
"1123","Microcaecilia_trombetas",1,0,"Amphibia","Gymnophiona","Siphonopidae","Microcaecilia",NA,NA,"0","Microcaecilia trombetas Maciel & Hoogmoed, 2011"
"1124","Microcerculus_bambla",4,0,"Aves","Passeriformes","Troglodytidae","Microcerculus",NA,NA,"0","Microcerculus bambla"
"1125","Micrococcyx_cinereus",1,0,"Aves","Cuculiformes","Cuculidae","Micrococcyx",NA,NA,"0","Micrococcyx cinereus (Vieillot, 1817)"
"1126","Micronycteris_homezorum",2,0,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris",NA,NA,"0","Micronycteris homezorum Pirlot, 1967"
"1127","Microsciurus_flaviventer",3,0,"Mammalia","Rodentia","Sciuridae","Microsciurus",0,1,"Mon","Microsciurus flaviventer (Gray, 1867)"
"1128","Microsciurus_flaviventer_",3,0,"0","0","0","0",NA,NA,"0","0"
"1129","Microspingus_cabanisi",2,0,"Aves","Passeriformes","Thraupidae","Microspingus",NA,NA,"0","Microspingus cabanisi Bonaparte, 1850"
"1130","Microspingus_melanoleucus",2,0,"Aves","Passeriformes","Thraupidae","Microspingus",NA,NA,"0","Microspingus melanoleucus (d`Orbigny & Lafresnaye, 1837)"
"1131","Microstigma_anomalum",4,0,"Insecta","Odonata","Pseudostigmatidae","Microstigma",NA,NA,"0","Microstigma anomalum Rambur, 1842"
"1132","Microstigma_rotundatum",6,0,"Insecta","Odonata","Pseudostigmatidae","Microstigma",NA,NA,"0","Microstigma rotundatum Selys, 1860"
"1133","Micrurus_pacaraimae",2,0,"Reptilia","Squamata","Elapidae","Micrurus",NA,NA,"0","Micrurus pacaraimae Carvalho, 2002"
"1134","Micrurus_putumayensis",8,0,"Reptilia","Squamata","Elapidae","Micrurus",NA,NA,"0","Micrurus putumayensis Lancini, 1962"
"1135","Mimosiphonops_vermiculatus",1,0,"Amphibia","Gymnophiona","Siphonopidae","Mimosiphonops",NA,NA,"0","Mimosiphonops vermiculatus Taylor, 1968"
"1136","Mimus_gilvus",1,0,"Aves","Passeriformes","Mimidae","Mimus",NA,NA,"0","Mimus gilvus"
"1137","Mimus_triurus",2,0,"Aves","Passeriformes","Mimidae","Mimus",NA,NA,"0","Mimus triurus"
"1138","Minagrion_caldense",1,0,"Insecta","Odonata","Coenagrionidae","Minagrion",NA,NA,"0","Minagrion caldense Santos, 1965"
"1139","Minagrion_canaanense",2,0,"Insecta","Odonata","Coenagrionidae","Minagrion",NA,NA,"0","Minagrion canaanense Santos, 1967"
"1140","Minagrion_mecistogastrum",4,0,"Insecta","Odonata","Coenagrionidae","Minagrion",NA,NA,"0","Minagrion mecistogastrum (Selys, 1876)"
"1141","Minagrion_ribeiroi",1,0,"Insecta","Odonata","Coenagrionidae","Minagrion",NA,NA,"0","Minagrion ribeiroi Santos, 1962"
"1142","Mionectes_oleagineus",1,0,"Aves","Passeriformes","Rhynchocyclidae","Mionectes",NA,NA,"0","Mionectes oleagineus"
"1143","Misagria_calverti",2,0,"Insecta","Odonata","Libellulidae","Misagria",NA,NA,"0","Misagria calverti Geijskes, 1951"
"1144","Misagria_divergens",1,0,"Insecta","Odonata","Libellulidae","Misagria",NA,NA,"0","Misagria divergens De Marmels, 1981"
"1145","Misagria_parana",4,0,"Insecta","Odonata","Libellulidae","Misagria",NA,NA,"0","Misagria parana Kirby, 1889"
"1146","Mnesarete_hyalina",2,0,"Insecta","Odonata","Calopterygidae","Mnesarete",NA,NA,"0","Mnesarete hyalina (Hagen in Selys, 1853)"
"1147","Mnesarete_lencionii",2,0,"Insecta","Odonata","Calopterygidae","Mnesarete",NA,NA,"0","Mnesarete lencionii Garrison, 2006"
"1148","Mnesarete_loutoni",1,0,"Insecta","Odonata","Calopterygidae","Mnesarete",NA,NA,"0","Mnesarete loutoni Garrison, 2006"
"1149","Mnesarete_machadoi",4,0,"Insecta","Odonata","Calopterygidae","Mnesarete",NA,NA,"0","Mnesarete machadoi Garrison, 2006"
"1150","Mnesarete_mariana",4,0,"Insecta","Odonata","Calopterygidae","Mnesarete",NA,NA,"0","Mnesarete mariana Machado, 1996"
"1151","Mnesarete_rhopalon",2,0,"Insecta","Odonata","Calopterygidae","Mnesarete",NA,NA,"0","Mnesarete rhopalon Garrison, 2006"
"1152","Mnesarete_smaragdina",5,0,"Insecta","Odonata","Calopterygidae","Mnesarete",NA,NA,"0","Mnesarete smaragdina (Selys, 1869)"
"1153","Molothrus_rufoaxillaris",2,0,"Aves","Passeriformes","Icteridae","Molothrus",NA,NA,"0","Molothrus rufoaxillaris"
"1154","Momotus_momota",1,0,"Aves","Coraciiformes","Momotidae","Momotus",1,0,"Ame","Momotus momota marcgraviana Pinto & Camargo, 1961"
"1155","Monasa_morphoeus",4,0,"Aves","Galbuliformes","Bucconidae","Monasa",1,0,"Ame","Monasa morphoeus morphoeus (Hahn & KÃ¼ster, 1823)"
"1156","Monasa_nigrifrons",2,0,"Aves","Galbuliformes","Bucconidae","Monasa",NA,NA,"0","Monasa nigrifrons"
"1157","Moneuptychia_montana",5,0,"Insecta","Lepidoptera","Nymphalidae","Moneuptychia",NA,NA,"0","Moneuptychia montana A.V.L. Freitas; 2015"
"1158","Moneuptychia_vitellina",4,0,"Insecta","Lepidoptera","Nymphalidae","Moneuptychia",NA,NA,"0","Moneuptychia vitellina A.V.L. Freitas & E. Barbosa; 2015"
"1159","Monodelphis_americana",4,0,"Mammalia","Didelphimorphia","Didelphidae","Monodelphis",NA,NA,"0","Monodelphis americana (MÃ¼ller, 1776)"
"1160","Monodelphis_arlindoi",1,0,"Mammalia","Didelphimorphia","Didelphidae","Monodelphis",NA,NA,"0","Monodelphis arlindoi Pavan, Rossi & Schneider, 2012"
"1161","Monodelphis_glirina",1,0,"Mammalia","Didelphimorphia","Didelphidae","Monodelphis",NA,NA,"0","Monodelphis glirina (Wagner, 1842)"
"1162","Monodelphis_iheringi",3,0,"Mammalia","Didelphimorphia","Didelphidae","Monodelphis",NA,NA,"0","Monodelphis iheringi (Thomas, 1888)"
"1163","Monodelphis_pinocchio",4,0,"Mammalia","Marsupialia","Didelphidae","Monodelphis",1,0,"Ame","Monodelphis pinocchio Pavan, 2015"
"1164","Monodelphis_scalops",1,0,"Mammalia","Didelphimorphia","Didelphidae","Monodelphis",NA,NA,"0","Monodelphis scalops (Thomas, 1888)"
"1165","Monodelphis_theresa",1,0,"Mammalia","Didelphimorphia","Didelphidae","Monodelphis",NA,NA,"0","Monodelphis theresa Thomas, 1921"
"1166","Monodelphis_touan",7,0,"Mammalia","Didelphimorphia","Didelphidae","Monodelphis",NA,NA,"0","Monodelphis touan (Shaw, 1800)"
"1167","Morpho_absoloni",3,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho absoloni"
"1168","Morpho_athena",7,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho athena"
"1169","Morpho_cisseis",3,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho cisseis cisseis"
"1170","Morpho_deidamia",9,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho deidamia"
"1171","Morpho_hercules",5,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho hercules"
"1172","Morpho_rhetenor",7,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho rhetenor"
"1173","Morpho_telemachus",1,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho telemachus richardus Fruhstorfer"
"1174","Morpho_uraneis",4,0,"Insecta","Lepidoptera","Nymphalidae","Morpho",NA,NA,"0","Morpho uraneis"
"1175","Muscisaxicola_maclovianus",1,0,"Aves","Passeriformes","Tyrannidae","Muscisaxicola",NA,NA,"0","Muscisaxicola maclovianus (Garnot, 1826)"
"1176","Mustela_africana",2,0,"Mammalia","Carnivora","Mustelidae","Mustela",NA,NA,"0","Mustela africana Desmarest, 1818"
"1177","Myiopsitta_monachus",2,0,"Aves","Psittaciformes","Psittacidae","Myiopsitta",NA,NA,"0","Myiopsitta monachus"
"1178","Myiornis_auricularis",1,0,"Aves","Passeriformes","Rhynchocyclidae","Myiornis",NA,NA,"0","Myiornis auricularis"
"1179","Myiothlypis_bivittata",2,0,"Aves","Passeriformes","Parulidae","Myiothlypis",NA,NA,"0","Myiothlypis bivittata (d`Orbigny & Lafresnaye, 1837)"
"1180","Myiothlypis_fulvicauda",4,0,"Aves","Passeriformes","Parulidae","Myiothlypis",NA,NA,"0","Myiothlypis fulvicauda (Spix, 1825)"
"1181","Myocastor_coypus",2,0,"Mammalia","Rodentia","Echimyidae","Myocastor",0,1,"Mon","Myocastor coypus (Molina, 1782)"
"1182","Myoprocta_acouchy",4,0,"0","0","0","0",0,1,"Mon","0"
"1183","Myoprocta_pratti",7,0,"Mammalia","Rodentia","Dasyproctidae","Myoprocta",0,1,"Mon","Myoprocta pratti Pocock, 1913"
"1184","Myotis_izecksohni",7,0,"Mammalia","Chiroptera","Vespertilionidae","Myotis",NA,NA,"0","Myotis izecksohni"
"1185","Myrmoderus_ruficauda",8,0,"Aves","Passeriformes","Thamnophilidae","Myrmoderus",1,0,"Ame","Myrmoderus ruficauda (Wied, 1831)"
"1186","Myrmothera_subcanescens",6,0,"Aves","Passeriformes","Grallariidae","Myrmothera",NA,NA,"0","Myrmothera subcanescens Todd, 1927"
